,score,enemies beaten,enemies beaten list,enemies not beaten list,enemy lives,player lives,times
692,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 10.000000000000231, 90.40000000000009, 0, 0, 0]","[391, 367, 504, 1500, 1000, 470, 15, 368]"
693,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[339, 339, 534, 261, 1000, 285, 17, 330]"
694,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
695,1.4875,1,[2],"[1, 3, 4, 5, 6, 7, 8]","[100, 0, 70.0, 70.0, 10.0, 30.0, 50.0, 80.0]","[0, 48, 0, 0, 0, 0, 0, 0]","[322, 158, 83, 247, 379, 259, 296, 235]"
696,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 323, 340, 278, 755, 205, 302, 249]"
697,0.15,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 50.0, 90.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 0]","[308, 242, 328, 503, 1000, 306, 15, 446]"
698,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
699,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 355, 1000, 215, 307, 224]"
700,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 30.40000000000026, 99.4, 0, 0, 0]","[398, 336, 339, 1500, 1000, 293, 15, 223]"
701,0.05,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 70.0, 90.0, 100, 100, 100, 100]","[0, 0, 0, 0, 61.000000000000334, 0, 0, 0]","[401, 362, 751, 499, 1000, 523, 40, 452]"
702,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[325, 329, 339, 215, 440, 102, 267, 179]"
703,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
704,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 68.2000000000003, 0, 0, 0]","[321, 165, 84, 519, 1000, 274, 403, 484]"
705,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[325, 329, 339, 147, 1000, 207, 228, 179]"
706,1.375,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[50.0, 60.0, 50.0, 80.0, 0, 90.0, 100, 70.0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 0]","[398, 342, 522, 485, 332, 345, 15, 367]"
707,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
708,2.4375,2,"[5, 8]","[1, 2, 3, 4, 6, 7]","[50.0, 70.0, 60.0, 80.0, 0, 90.0, 100, 0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 52.00000000000031]","[376, 342, 201, 485, 332, 304, 15, 626]"
709,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 85.00000000000014, 0, 0, 0]","[372, 368, 517, 1365, 1000, 387, 15, 229]"
710,1.2375,1,[2],"[1, 3, 4, 5, 6, 7, 8]","[70.0, 0, 80.0, 90.0, 100, 100, 100, 70.0]","[0, 62, 0, 0, 0, 0, 0, 0]","[318, 278, 292, 315, 598, 184, 23, 301]"
711,1.4125,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 10.0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 28.600000000000257]","[321, 164, 83, 248, 1000, 213, 381, 331]"
712,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
713,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 58.60000000000033, 0, 0, 0]","[407, 342, 339, 188, 1000, 119, 15, 235]"
714,0.05,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 100, 100, 100, 90.0, 100, 100]","[0, 0, 0, 0, 65.80000000000032, 0, 0, 0]","[298, 197, 83, 428, 1000, 416, 178, 428]"
715,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 129, 320, 205]"
716,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
717,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[391, 368, 528, 1365, 1000, 467, 15, 367]"
718,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 1.6000000000002341, 95.20000000000005, 0, 0, 0]","[308, 397, 328, 1500, 1000, 567, 15, 464]"
719,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 205]"
720,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 77.80000000000021, 0, 0, 0]","[396, 368, 515, 149, 1000, 282, 16, 322]"
721,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 61.600000000000335, 0, 0, 0]","[348, 149, 111, 143, 1000, 1084, 208, 238]"
722,0.0625,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 50.0, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 13.00000000000023, 0, 0, 0]","[400, 406, 83, 203, 1000, 233, 16, 297]"
723,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 100, 0, 0, 0]","[352, 368, 525, 1419, 1000, 379, 15, 215]"
724,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 225]"
725,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 61.600000000000335, 0, 0, 0]","[407, 336, 341, 215, 1000, 130, 15, 347]"
726,1.4125,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 10.0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 0, 0, 0, 0, 0, 0, 28.600000000000257]","[321, 164, 83, 216, 753, 242, 409, 331]"
727,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[413, 368, 525, 1365, 1000, 468, 15, 328]"
728,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
729,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
730,2.4125000000000005,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[100, 0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 28, 0, 0, 0, 0, 0, 52.00000000000031]","[331, 176, 83, 214, 572, 167, 412, 448]"
731,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 464, 242, 440, 102, 207, 205]"
732,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
733,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 326, 340, 224, 546, 122, 301, 221]"
734,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 63.40000000000034, 0, 0, 0]","[599, 348, 340, 354, 1000, 1515, 297, 582]"
735,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
736,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
737,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 342, 387, 1405, 1000, 482, 15, 487]"
738,2.400000000000001,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[90.0, 0, 90.0, 90.0, 90.0, 100, 20.0, 0]","[0, 24, 0, 0, 33.40000000000027, 0, 0, 28.600000000000257]","[322, 187, 84, 163, 1000, 328, 405, 335]"
739,0.05,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 80.0, 100, 100, 90.0, 100, 90.0, 100]","[0, 0, 0, 0, 8.800000000000232, 0, 0, 0]","[321, 407, 295, 358, 1000, 331, 59, 301]"
740,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
741,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 232, 755, 124, 302, 224]"
742,1.375,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 90.0, 0, 70.0, 20.0, 90.0]","[0, 0, 0, 0, 23.200000000000244, 0, 0, 0]","[311, 329, 227, 218, 376, 192, 336, 231]"
743,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 312, 207]"
744,1.4,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 70.0, 60.0, 0, 80.0, 100, 30.0]","[0, 0, 0, 0, 78.4000000000002, 0, 0, 0]","[221, 364, 326, 841, 332, 306, 15, 486]"
745,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[331, 252, 83, 247, 1000, 240, 399, 363]"
746,0.05,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 100, 90.0, 100, 100, 90.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 258, 482, 132, 311, 210]"
747,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 69.40000000000029, 0, 0, 0]","[321, 164, 83, 544, 1000, 274, 381, 484]"
748,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 302, 240]"
749,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 259, 519, 116, 17, 205]"
750,0.175,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 10.0, 100, 50.0, 100]","[0, 0, 0, 0, 14.800000000000228, 0, 0, 0]","[331, 403, 340, 147, 1000, 395, 403, 296]"
751,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
752,1.3499999999999999,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 60.0, 80.0, 100, 0, 30.0, 100, 50.0]","[0, 0, 0, 0, 80.20000000000019, 0, 0, 0]","[141, 250, 304, 546, 282, 526, 15, 446]"
753,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 17.20000000000023, 0, 0, 0]","[315, 306, 343, 224, 1000, 143, 23, 229]"
754,0.2625,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[60.0, 20.0, 60.0, 90.0, 100, 100, 90.0, 70.0]","[0, 0, 0, 0, 1.6000000000002341, 0, 0, 0]","[413, 357, 341, 269, 1000, 246, 77, 312]"
755,1.3125,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[70.0, 90.0, 50.0, 70.0, 0, 100, 90.0, 80.0]","[0, 0, 0, 0, 64.60000000000034, 0, 0, 0]","[308, 320, 337, 255, 268, 182, 308, 226]"
756,0.325,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[90.0, 90.0, 30.0, 40.0, 50.0, 100, 100, 40.0]","[0, 0, 0, 0, 47.2000000000003, 0, 0, 0]","[294, 287, 501, 887, 1000, 247, 15, 509]"
757,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
758,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
759,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 169, 315, 205]"
760,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 94.60000000000005, 0, 0, 0]","[308, 409, 328, 1437, 1000, 543, 15, 446]"
761,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
762,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 69.40000000000029, 0, 0, 0]","[321, 164, 83, 232, 1000, 274, 409, 484]"
763,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 285, 223]"
764,1.2999999999999998,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[100, 40.0, 90.0, 90.0, 100, 90.0, 50.0, 0]","[0, 0, 0, 0, 25.60000000000025, 0, 0, 29.80000000000026]","[331, 598, 83, 172, 1000, 428, 392, 355]"
765,2.4375000000000004,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[90.0, 0, 70.0, 90.0, 80.0, 100, 20.0, 0]","[0, 10, 0, 0, 87.40000000000012, 0, 0, 53.80000000000032]","[333, 176, 83, 164, 1000, 203, 384, 305]"
766,2.6125,2,"[2, 5]","[1, 3, 4, 6, 7, 8]","[70.0, 0, 60.0, 70.0, 0, 70.0, 10.0, 30.0]","[0, 70, 0, 0, 64.60000000000034, 0, 0, 0]","[308, 247, 337, 243, 268, 163, 310, 384]"
767,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 452, 225, 781, 125, 306, 232]"
768,2.5125,2,"[5, 8]","[1, 2, 3, 4, 6, 7]","[50.0, 70.0, 40.0, 80.0, 0, 50.0, 100, 0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 61.000000000000334]","[337, 316, 504, 475, 358, 615, 15, 299]"
769,1.2999999999999996,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[90.0, 90.0, 80.0, 90.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 14.200000000000228, 0, 0, 0]","[308, 329, 219, 216, 419, 287, 295, 223]"
770,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 10.60000000000023, 0, 0, 0]","[315, 329, 340, 156, 1000, 104, 313, 199]"
771,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[413, 368, 525, 1365, 1000, 468, 15, 328]"
772,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 90.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[325, 252, 83, 358, 691, 321, 392, 489]"
773,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[312, 329, 227, 217, 292, 147, 393, 228]"
774,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
775,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[413, 368, 525, 464, 1000, 285, 15, 328]"
776,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 302, 224]"
777,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[413, 368, 525, 1365, 1000, 282, 15, 242]"
778,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 17.80000000000023, 0, 0, 0]","[322, 301, 157, 221, 1000, 328, 246, 310]"
779,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
780,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 342, 522, 1405, 1000, 486, 15, 367]"
781,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 244, 755, 124, 302, 224]"
782,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.20000000000032, 0, 0, 0]","[315, 320, 340, 354, 1000, 142, 302, 255]"
783,0.15,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 60.0, 80.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[308, 410, 365, 503, 1000, 306, 15, 429]"
784,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 41.80000000000029, 0, 0, 0]","[401, 368, 525, 431, 1000, 247, 15, 374]"
785,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 224, 755, 124, 302, 224]"
786,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[321, 320, 340, 354, 1000, 201, 340, 546]"
787,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
788,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 94.60000000000005, 0, 0, 0]","[308, 409, 328, 1386, 1000, 543, 15, 446]"
789,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 306, 227]"
790,0.05,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 90.0, 90.0, 90.0, 100, 90.0]","[0, 0, 0, 0, 67.00000000000031, 0, 0, 0]","[308, 409, 328, 508, 1000, 325, 15, 446]"
791,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 232, 755, 132, 302, 224]"
792,1.3375,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 60.0, 60.0, 0, 90.0, 100, 80.0]","[0, 0, 0, 0, 27.400000000000254, 0, 0, 0]","[308, 327, 165, 365, 326, 147, 17, 215]"
793,1.25,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[90.0, 60.0, 90.0, 90.0, 0, 100, 100, 70.0]","[0, 0, 0, 0, 57.400000000000325, 0, 0, 0]","[221, 406, 326, 605, 848, 444, 47, 462]"
794,1.2874999999999999,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[40.0, 100, 100, 90.0, 0, 80.0, 90.0, 70.0]","[0, 0, 0, 0, 5.800000000000233, 0, 0, 0]","[376, 361, 454, 326, 762, 191, 48, 277]"
795,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 85.60000000000014, 0, 0, 0]","[413, 364, 525, 1365, 1000, 485, 15, 328]"
796,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 95.20000000000005, 0, 0, 0]","[308, 197, 567, 1437, 1000, 543, 15, 446]"
797,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 58.60000000000033, 0, 0, 0]","[325, 368, 339, 147, 1000, 207, 28, 184]"
798,0.025,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 80.0, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
799,0.125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 70.0, 90.0, 100, 80.0, 90.0, 100, 70.0]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[308, 409, 328, 503, 1000, 306, 15, 446]"
800,0.16250000000000003,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 80.0, 90.0, 90.0, 60.0, 100, 60.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[327, 613, 226, 267, 570, 193, 335, 390]"
801,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 94.60000000000005, 0, 0, 0]","[308, 409, 328, 1437, 1000, 543, 15, 446]"
802,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 95.20000000000005, 0, 0, 0]","[315, 327, 515, 333, 1000, 219, 74, 259]"
803,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
804,2.5875,2,"[2, 5]","[1, 3, 4, 6, 7, 8]","[70.0, 0, 60.0, 70.0, 0, 80.0, 10.0, 40.0]","[0, 70, 0, 0, 64.60000000000034, 0, 0, 0]","[313, 247, 337, 287, 268, 193, 378, 368]"
805,0.21249999999999997,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[90.0, 40.0, 80.0, 90.0, 100, 100, 70.0, 60.0]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[589, 399, 295, 324, 1000, 263, 49, 383]"
