n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
3,30,1,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
3,30,2,1e-05,1e-05,1e-05,1e-05,4.497596111103613,1e-05,1e-05,1e-05,1e-05,1e-05,1.4999983324443823e-05
3,30,3,1e-05,43.09224472101786,103.25813499882032,33.09224472101786,23.092244721017863,3.0922447210178636,1e-05,13.092244721017863,1.9999935322275156e-05,2.9999988029096525e-05,20.99491993552229
3,30,4,1e-05,1e-05,1e-05,1e-05,4.248509527661609,1e-05,1e-05,1e-05,1e-05,1e-05,1.499998234677097e-05
3,30,5,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,73.09224472101786,3.0922447210178636,1.9999935322275156e-05,7.886941350902553,8.59843963830022
3,30,6,43.09224472101786,23.092244721017863,73.09224472101786,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972981292946e-05,31.189216745204465
3,30,7,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
3,30,8,1e-05,1e-05,1e-05,1e-05,3.9160349468180082,1e-05,1e-05,1e-05,1e-05,1e-05,1.4999980847999253e-05
3,30,9,1e-05,1e-05,1e-05,1e-05,3.9627351309698,1e-05,1e-05,1e-05,1e-05,1e-05,1.4999981073702156e-05
4,40,0,43.09224472101786,23.092244721017863,73.09224472101786,13.092244721017863,104.4140217869912,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972981292946e-05,31.189433591216414
4,40,1,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,23.092244721017863,5.770412009106055,2.9999972330754176e-05,31.189216745204465
4,40,2,33.09224472101786,73.09224472101786,43.09224472101786,23.092244721017863,104.13997099691426,1e-05,13.092244721017863,13.092244721017863,1.9999993956289724e-05,20.99491993552229,30.100868350383173
4,40,3,1e-05,3.0922447210178636,3.0922447210178636,1e-05,4.007351366885371,1e-05,1e-05,1e-05,1e-05,1.4999975745813967e-05,2.999982812166901e-05
